"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","GFP-H","GFP-W","(Event #%4) - 0.5 + (Event #/(5478 + 1))","SYTOX Red-A","SYTOX Red-H","SYTOX Red-W","BFP-A","BFP-H","BFP-W","RFP-A","RFP-H","RFP-W","mCherry-A","mCherry-H","mCherry-W","Time"
320270,150300,154,434664,238384,141,2231,1039,11,2.91595,294,225,0,191,119,0,22,61,0,469,285,0,6.73575
283138,191074,132,166932,123435,121,56,68,0,1.91723,321,311,0,-7,71,0,164,192,0,1201,775,0,6.74927
378196,249274,131,187396,108957,130,4186,2107,51,-0.0824055,258,280,0,11,87,0,310,140,0,1614,1058,12,6.75447
391445,262484,146,129852,78577,124,881,522,0,0.917777,214,192,0,80,94,0,130,171,0,862,635,0,6.75551
343650,221361,145,162960,86843,145,4644,2411,51,-0.0816755,281,245,0,140,100,0,188,128,0,1464,801,0,6.75967
379772,248061,137,175722,109015,130,2884,1671,34,0.918507,280,208,0,63,88,0,306,174,0,1003,633,0,6.76071
392394,191668,159,324925,189258,138,15597,8935,74,1.91869,753,578,0,108,185,0,349,249,0,3023,1724,41,6.76071
282510,126595,152,373623,231176,159,1233,751,0,2.91887,252,227,0,62,95,0,145,66,0,469,219,0,6.77423
148276,112207,119,108556,92886,109,3472,2391,40,0.919237,57,106,0,-62,55,0,81,84,0,734,614,0,6.77527
674006,356827,163,359758,200509,145,201,107,0,0.919967,206,198,0,-135,64,0,-4,62,0,820,473,0,6.78151
557930,302906,141,361703,193790,145,16983,8606,85,1.92015,750,550,0,203,128,0,497,317,0,3508,2044,44,6.78151
205081,143368,117,269865,193757,122,373,284,0,1.92088,222,238,0,36,67,0,53,105,0,-70,48,0,6.79503
319216,171738,133,227797,123999,137,7833,3685,70,2.92252,431,289,0,227,113,0,249,229,0,1838,1136,18,6.82832
322201,227907,126,123754,86280,121,801,646,0,-0.0772951,87,136,0,86,113,0,162,69,0,202,156,0,6.82832
360618,252315,125,150040,100287,126,831,535,0,1.92307,245,325,0,60,72,0,110,64,0,918,634,0,6.83456
255109,172504,137,103330,74299,119,789,557,0,2.92398,101,156,0,130,86,0,128,123,0,856,556,0,6.85224
395160,200329,150,306989,195267,142,103,85,0,0.924348,214,175,0,-50,38,0,29,50,0,228,220,0,6.85432
326940,184590,140,262700,124028,137,11058,6531,66,2.92471,207,175,0,40,46,0,88,121,0,1025,705,0,6.86368
390963,246128,135,278453,187130,129,-5,70,0,1.92526,-5,84,0,197,162,0,-68,73,0,404,254,0,6.872
150721,83257,123,172761,89017,132,89,94,0,1.92599,214,176,0,68,83,0,-6,62,0,-20,51,0,6.88656
337780,229791,127,175675,111304,128,2210,1179,27,1.92672,253,202,0,40,96,0,-62,42,0,674,385,0,6.90632
441549,246044,150,213248,108633,140,3257,1514,45,-0.0729148,21,121,0,-20,82,0,46,82,0,100,54,0,6.91777
413410,230185,141,227561,135175,134,8295,3909,69,0.927268,618,527,0,319,186,0,401,273,0,2585,1634,34,6.91881
261516,160521,132,110166,74592,129,521,344,0,1.92745,112,97,0,113,86,0,-92,47,0,86,92,0,6.92401
405047,210630,134,181330,112402,131,2709,1661,36,1.93037,44,198,0,42,83,0,125,125,0,877,612,0,6.98641
496095,276469,156,464469,245802,142,19558,9185,83,2.93055,929,696,0,11,152,0,470,294,0,3863,2181,47,6.99057
252821,163210,129,158498,103044,122,430,291,0,2.93128,219,215,0,-15,60,0,-114,73,0,100,92,0,7.00202
340029,249138,121,164219,112773,122,1421,868,0,2.93201,194,168,0,-7,81,0,30,47,0,896,563,0,7.01346
269470,194605,114,104905,70685,121,303,156,0,-0.0670743,-2,78,0,36,94,0,15,82,0,87,154,0,7.0405
276746,200453,114,164181,126321,116,9349,6432,56,-0.0656142,687,538,0,71,80,0,354,319,0,3183,2385,38,7.0769
399431,239713,134,208927,133007,131,483,340,0,0.934568,142,99,0,181,80,0,-16,62,0,610,444,0,7.08106
330652,215624,132,409804,249635,138,1185,583,0,1.93475,306,252,0,-7,109,0,302,169,0,1001,617,0,7.08314
394988,200317,153,409455,244855,139,11100,5414,71,0.935298,632,468,0,52,146,0,492,271,0,3279,1946,41,7.10083
292940,192059,121,147782,95787,121,3781,2092,46,2.93566,235,234,0,70,139,0,136,101,0,996,689,0,7.10499
242838,185622,133,110936,87682,113,429,305,0,-0.064154,28,113,0,-17,62,0,-7,108,0,-24,75,0,7.10603
248449,179046,118,122960,93081,122,1867,1228,22,2.93712,383,313,0,39,119,0,231,191,0,1312,1025,6,7.14035
155160,118902,116,231155,140645,118,1622,786,0,1.93767,92,116,0,102,96,0,-27,44,0,-100,51,0,7.14867
224748,169461,116,59919,48168,107,186,139,0,2.93785,77,81,0,62,53,0,11,85,0,31,71,0,7.15803
323138,228026,141,115314,78507,119,2510,1335,37,0.938219,266,332,0,-13,40,0,274,188,0,1190,730,0,7.16219
521325,272179,147,313338,172023,144,1652,1033,8,2.93858,426,391,0,3,76,0,281,184,0,1143,782,0,7.17779
464643,250472,141,190972,99271,139,3244,1792,43,-0.0612338,287,198,0,16,80,0,139,135,0,1383,765,0,7.18819
458648,271807,135,439822,311188,128,273,257,0,0.938949,468,322,0,-3,69,0,342,231,0,2067,1241,24,7.20068
164448,142597,107,130010,112158,106,51,111,0,2.93931,87,156,0,-116,29,0,85,72,0,118,123,0,7.20588
291111,176579,125,258216,162837,130,1586,991,0,1.93986,660,424,0,341,315,0,209,142,0,1123,756,0,7.21524
209174,147278,117,93331,72081,115,119,80,0,2.94004,220,144,0,-7,70,0,130,101,0,444,333,0,7.21628
443555,230600,158,351652,200646,139,1606,739,0,1.94059,208,184,0,92,60,0,-32,37,0,356,179,0,7.22772
229685,142394,140,220107,85059,143,6797,3462,69,-0.0583136,261,204,0,146,135,0,198,97,0,876,630,0,7.24332
586484,344894,146,202597,122256,136,1255,611,0,-0.0575835,196,196,0,30,90,0,47,59,0,759,432,0,7.25788
149972,118478,111,173146,146151,107,217,239,0,-0.0561234,154,146,0,132,172,0,65,58,0,26,104,0,7.26828
262727,187303,117,89292,63087,115,3102,1820,40,1.94424,210,236,0,-61,63,0,-27,120,0,943,693,0,7.26932
476246,282005,144,472860,292796,139,3055,1483,44,1.94497,975,676,0,190,190,0,289,247,0,2881,1676,37,7.2818
312415,220742,127,128153,92880,118,1090,624,0,-0.0546633,175,252,0,-58,97,0,88,136,0,824,692,0,7.28284
508325,248967,147,370638,205839,144,4047,2092,52,0.945519,489,372,0,201,113,0,464,233,0,2116,1377,27,7.28388
157382,126059,105,145929,107776,112,92,64,0,1.9457,117,224,0,56,88,0,124,107,0,-6,46,0,7.28492
282035,199268,125,137993,99424,116,835,521,0,2.94661,271,164,0,27,100,0,93,75,0,759,625,0,7.31197
215086,146766,126,134662,90000,116,-14,63,0,1.94716,61,72,0,114,70,0,-19,47,0,119,141,0,7.31613
297134,212695,117,100189,71167,115,893,613,0,2.94734,223,197,0,55,76,0,178,92,0,733,586,0,7.31821
447294,263401,132,218307,127939,138,3933,2200,51,-0.0524731,269,213,0,-30,64,0,103,132,0,999,730,0,7.33485
296062,199743,135,130692,90677,124,510,429,0,-0.051743,24,171,0,83,102,0,128,63,0,178,103,0,7.34005
317631,197773,133,159085,97005,133,5327,2673,59,-0.051013,254,324,0,146,86,0,136,92,0,1435,916,0,7.36085
384866,267699,134,138088,93105,125,467,233,0,1.95227,19,117,0,104,82,0,37,80,0,367,190,0,7.40974
367410,253170,122,141366,97324,123,11479,5959,68,1.953,440,395,0,-53,49,0,406,249,0,2366,1613,31,7.42638
365943,231332,139,175519,109196,126,4276,2215,50,1.95446,404,251,0,4,64,0,230,176,0,1332,863,0,7.4711
180110,147805,95,70976,70514,60,850,615,0,0.95501,230,244,0,58,102,0,133,140,0,1071,883,0,7.47214
326561,217370,141,127313,84508,126,3946,2158,46,1.95519,129,172,0,22,61,0,181,171,0,998,708,0,7.47422
271622,148774,127,348519,218572,133,2750,1877,29,-0.0444424,303,395,0,101,93,0,198,76,0,144,131,0,7.48151
308502,212266,134,164301,103543,122,3953,2414,47,1.95592,291,243,0,39,107,0,156,116,0,1106,792,0,7.49399
254332,167609,140,126849,86426,122,1721,1004,3,2.95611,192,167,0,102,79,0,256,175,0,1113,746,0,7.49399
250901,169840,120,79228,57403,114,2805,1513,38,-0.0437124,214,148,0,58,78,0,73,147,0,629,484,0,7.49503
515609,256079,156,369376,161916,155,6006,2781,65,2.95684,585,423,0,136,79,0,339,242,0,2525,1263,34,7.50127
337698,221846,126,129589,91696,122,2539,1619,29,-0.0429823,91,120,0,-16,82,0,106,78,0,828,528,0,7.50335
400979,197236,154,167474,73531,144,4954,2227,63,0.9572,221,133,0,112,82,0,142,104,0,1374,683,0,7.50751
579713,304799,165,542943,303023,165,10687,4054,84,-0.0422522,623,437,0,-3,59,0,385,207,0,2491,1232,28,7.52311
315482,217716,127,105549,67019,140,866,572,0,2.9583,125,109,0,58,109,0,-44,42,0,651,507,0,7.53143
384369,244356,129,181273,111869,125,3987,2081,48,0.95866,244,237,0,0,51,0,301,150,0,1145,793,0,7.53975
261511,192253,121,73884,54257,114,1824,984,0,1.95884,173,168,0,-14,44,0,238,129,0,630,449,0,7.54079
248019,161553,117,157958,96699,119,2568,1544,28,2.95903,118,178,0,84,94,0,55,111,0,647,500,0,7.55015
142227,80280,119,223701,130804,125,170,112,0,-0.0400621,12,88,0,-61,72,0,20,32,0,116,88,0,7.58344
190772,155696,108,194130,162373,112,57,95,0,0.96012,389,425,0,79,109,0,87,172,0,1673,1370,19,7.58448
280137,202233,125,83757,59057,113,2612,1641,34,1.96103,120,154,0,-12,85,0,258,92,0,805,514,0,7.59072
596777,297081,157,399918,192569,150,9314,4714,71,2.96122,1012,748,0,-20,73,0,712,425,0,4931,2673,56,7.59176
375878,233206,128,185183,120823,128,1254,782,0,0.961581,282,190,0,-19,61,0,166,135,0,1364,854,0,7.60216
234067,176761,131,79495,63366,112,291,234,0,1.96176,68,119,0,70,78,0,0,62,0,536,409,0,7.60736
203665,139190,134,143814,120062,112,145,113,0,0.962311,152,145,0,-74,63,0,85,102,0,931,686,0,7.61568
342502,226339,126,173613,110858,124,2629,1346,35,1.96322,271,351,0,132,84,0,212,187,0,1091,749,0,7.63752
346248,218417,123,149161,90487,127,1571,831,0,1.96468,345,307,0,88,62,0,162,154,0,1690,1156,17,7.6604
343721,182309,151,204264,121481,132,6836,3630,61,-0.0349516,326,316,0,-30,110,0,260,159,0,1516,864,0,7.66144
566255,275965,141,364658,181153,148,14906,6692,88,2.9656,827,528,0,88,79,0,453,220,0,2486,1196,30,7.66977
275123,192633,126,88900,61086,116,4280,2503,47,-0.0342216,300,271,0,-125,31,0,158,101,0,889,720,0,7.68017
299803,216108,127,158806,108410,121,3658,2130,44,0.966691,290,241,0,98,131,0,67,128,0,1131,871,0,7.69369
428323,292278,127,184184,119005,127,2970,1612,40,1.96687,386,274,0,2,57,0,185,137,0,1182,846,0,7.69369
203472,159283,119,58935,44671,106,893,537,0,-0.0327615,131,176,0,-78,30,0,115,134,0,850,627,0,7.69473
456517,294013,148,254015,156442,148,1273,890,0,0.967421,96,80,0,-6,66,0,91,97,0,38,74,0,7.69473
273753,201375,136,105790,68053,122,2556,1494,35,1.9676,280,270,0,-52,73,0,152,156,0,1150,785,0,7.69473
381018,258569,130,161042,108702,122,7246,4358,57,2.96779,655,661,0,167,117,0,506,351,0,3496,2398,40,7.69473
348910,192242,141,265005,176275,134,155,99,0,2.96852,140,167,0,98,151,0,30,75,0,299,234,0,7.70097
400920,225712,161,167707,78496,162,3601,2152,41,1.96979,294,242,0,11,74,0,250,175,0,1207,821,0,7.71137
186050,104443,134,202504,135306,127,911,610,0,2.96998,77,101,0,14,59,0,18,98,0,193,143,0,7.71241
466547,243492,148,400079,191974,149,8831,4415,81,1.97052,511,458,0,89,130,0,365,154,0,2112,1275,26,7.71761
149372,95929,134,181030,97317,120,616,374,0,2.97071,100,125,0,44,73,0,67,100,0,461,234,0,7.71865
187610,135270,120,111129,75244,114,0,60,0,-0.0291112,73,98,0,-22,41,0,24,65,0,-34,48,0,7.72177
485678,272170,137,284800,162066,140,4888,1855,68,0.971071,336,333,0,32,88,0,175,114,0,1111,704,0,7.72489
355384,228553,138,159837,93772,129,1509,972,0,-0.026921,318,293,0,-4,101,0,187,191,0,1502,993,0,7.75713
759032,395510,163,382704,197131,152,21050,10600,88,0.973262,904,620,0,213,130,0,535,241,0,3750,1849,48,7.75713
378521,190325,146,211992,116868,135,10976,4912,76,1.97344,386,417,0,161,94,0,362,191,0,2028,1178,18,7.75817
228541,158862,120,154821,110325,123,1688,970,0,2.97363,62,75,0,43,51,0,72,69,0,602,332,0,7.75921
337153,214151,123,116655,74153,120,6875,3411,63,0.973992,329,177,0,-46,73,0,257,166,0,1638,1063,13,7.76442
374044,241730,126,196506,122160,125,5763,2855,58,2.97509,391,296,0,38,69,0,135,191,0,1984,1263,24,7.78626
489529,275826,147,349225,201230,139,522,312,0,-0.0247308,457,351,0,71,74,0,128,110,0,1609,889,0,7.78834
725568,405187,149,407724,217167,157,3872,2249,42,2.97655,1174,1044,8,301,259,0,652,371,0,4669,3292,46,7.81226
576568,357002,149,379617,272087,137,3700,1721,48,-0.0225406,553,510,0,112,75,0,500,266,0,2379,1512,33,7.8393
457632,230925,139,237590,149926,131,3969,2239,47,2.97801,427,278,0,-32,63,0,104,95,0,1455,882,0,7.85594
185636,132079,112,297867,213099,121,374,251,0,2.97874,135,202,0,4,68,0,96,66,0,225,110,0,7.87467
283765,210383,120,114504,79603,117,160,129,0,-0.0210805,21,55,0,13,39,0,-16,102,0,155,97,0,7.88611
240715,99604,158,314014,99216,158,1973,956,0,1.97928,78,76,0,-37,60,0,82,63,0,67,75,0,7.88819
190333,154758,118,280683,197260,117,507,321,0,-0.0196204,150,274,0,-21,43,0,87,95,0,54,53,0,7.91107
306569,218868,138,148968,110052,138,740,316,0,2.98166,132,202,0,162,114,0,88,79,0,462,241,0,7.93395
226263,170996,118,79623,54917,112,201,169,0,0.982022,75,176,0,-172,21,0,73,87,0,279,275,0,7.93707
166644,121079,117,128173,95467,118,1713,1240,18,2.98239,230,215,0,148,96,0,223,275,0,1398,1196,15,7.94955
331196,209310,131,175606,112672,121,2424,1428,30,1.98293,345,284,0,-75,40,0,74,88,0,1179,815,0,7.95684
363475,173931,163,327410,172058,147,5034,2354,61,2.98385,42,125,0,-29,86,0,53,93,0,262,178,0,7.96308
313876,189594,129,184368,114833,130,3389,1827,42,0.984212,308,236,0,212,102,0,214,126,0,983,576,0,7.96516
164496,124906,120,88480,71359,109,114,58,0,1.98513,131,96,0,-45,62,0,15,55,0,504,337,0,7.98076
645956,326120,168,274972,145202,149,3871,1835,49,-0.0145099,685,391,0,-29,84,0,356,204,0,2520,1314,29,7.98388
378110,234729,135,202179,108771,132,3412,1612,48,1.98586,315,240,0,97,57,0,253,156,0,1432,1003,3,7.9974
344207,229556,130,157322,101382,124,1716,1004,3,-0.0137799,286,283,0,-46,43,0,209,162,0,1117,732,0,7.99948
213159,137242,129,221587,136145,131,6007,3411,57,0.987133,29,123,0,40,87,0,47,35,0,82,81,0,8.01612
384606,229786,137,348599,178907,147,7172,3934,63,-0.0123198,555,516,0,76,141,0,376,244,0,2345,1443,27,8.02548
390118,253561,142,156855,98311,123,160,160,0,-0.0115897,255,150,0,-41,76,0,76,49,0,444,316,0,8.03172
191550,102238,143,291298,154889,143,597,383,0,0.988593,271,203,0,-10,83,0,13,65,0,281,185,0,8.03484
318989,170363,141,436045,231311,135,125,97,0,1.98878,311,244,0,168,93,0,136,94,0,91,76,0,8.03796
226200,147486,129,96285,65939,117,2338,1130,30,0.990053,180,206,0,-4,97,0,183,124,0,703,522,0,8.06189
227480,182207,111,117007,91140,113,2741,1856,33,2.99042,186,262,0,79,113,0,149,87,0,895,676,0,8.07021
247353,184349,114,90469,67422,114,2331,1470,31,-0.00939953,178,233,0,103,83,0,86,96,0,934,657,0,8.08061
389387,241199,138,197283,120408,131,5113,2322,59,1.9917,404,262,0,-11,86,0,127,174,0,1539,855,0,8.11077
188788,147131,108,259041,208961,120,312,200,0,2.99188,650,686,0,146,82,0,34,64,0,90,124,0,8.12117
146747,107527,113,224604,168926,113,4928,3841,41,-0.0079394,196,150,0,25,157,0,-32,86,0,180,143,0,8.12325
301981,194464,128,171740,117887,121,821,429,0,1.99243,193,164,0,42,67,0,83,75,0,714,538,0,8.13677
339819,236508,130,131753,88698,123,3098,2073,36,0.992973,246,148,0,-68,72,0,109,139,0,835,600,0,8.14406
198381,173319,88,76063,74035,66,151,181,0,2.99407,-16,72,0,147,136,0,54,74,0,-60,36,0,8.16902
167143,117787,113,193344,142966,110,128,117,0,-0.00574922,222,252,0,-33,45,0,-89,37,0,-24,32,0,8.16902
260048,183933,132,88642,64873,113,789,616,0,-0.00501916,99,128,0,23,70,0,86,117,0,960,743,0,8.18046
177998,138931,110,70249,59417,110,345,192,0,2.99553,160,242,0,-18,130,0,60,60,0,305,228,0,8.19086
411803,245840,152,185598,92490,135,21331,10632,86,-0.0042891,569,489,0,184,153,0,357,264,0,2558,1524,32,8.19814
336199,217237,125,194712,138728,123,1851,942,0,1.99608,241,214,0,-13,64,0,198,126,0,812,580,0,8.20126
145191,108565,115,125322,90928,113,460,330,0,1.99827,198,221,0,34,72,0,56,65,0,-76,56,0,8.23142
288849,211197,115,120287,92152,112,14094,8418,67,-0.00136886,1256,1198,15,298,163,0,825,490,0,5698,4229,48,8.24495
496029,296894,148,454208,313613,137,8094,3658,67,1.999,1400,1265,20,360,324,0,649,460,0,5023,3494,47,8.24703
240956,168773,124,337575,260282,121,145,150,0,2.99918,307,325,0,120,112,0,226,126,0,1200,927,0,8.24807
243716,179286,125,100871,70056,117,1531,1033,8,-0.000638803,159,285,0,76,167,0,61,56,0,1067,825,0,8.24911
222213,174103,123,266801,174443,123,481,302,0,1.99973,209,240,0,-117,43,0,112,78,0,5,51,0,8.25119
235524,166404,116,122905,92646,115,406,243,0,2.99991,108,102,0,-73,49,0,6,82,0,198,164,0,8.25327
196144,136490,133,170191,114724,118,1293,798,0,3.00064,175,169,0,60,60,0,47,84,0,946,697,0,8.25743
635282,330254,160,360944,185726,147,10099,5535,68,0.000821318,868,603,0,90,111,0,597,261,0,3777,2007,46,8.25847
283269,197298,139,135123,77799,139,824,508,0,1.001,226,245,0,-31,82,0,181,111,0,802,539,0,8.26887
224967,165519,121,95182,73309,112,-24,70,0,2.00119,115,97,0,-22,82,0,42,68,0,89,112,0,8.26887
255903,171547,118,95096,64365,118,349,334,0,0.00155138,89,133,0,-22,45,0,156,125,0,292,204,0,8.27615
488901,267338,149,209836,127281,131,1295,589,0,2.00192,674,480,0,1,92,0,533,256,0,3222,1903,41,8.28031
295394,194599,121,131454,90986,121,614,534,0,3.0021,46,148,0,84,120,0,-41,58,0,238,222,0,8.28343
463140,293092,142,198142,117040,137,2082,1048,13,0.00228144,401,386,0,-41,59,0,249,187,0,1570,989,0,8.28447
244496,180525,115,105381,78071,114,3708,2398,42,1.00246,302,161,0,74,96,0,87,62,0,663,538,0,8.28447
492229,248372,140,180341,89102,141,3447,1882,42,2.00265,412,339,0,-68,48,0,373,169,0,1575,907,0,8.28655
314449,201560,136,121771,77217,125,2886,1625,38,1.00319,170,180,0,-2,46,0,168,132,0,977,658,0,8.29799
432107,236575,134,268390,146239,139,213,141,0,3.00356,302,243,0,-13,96,0,110,74,0,614,312,0,8.30631
242971,133955,151,203458,109761,134,10074,5520,71,3.00429,309,210,0,33,62,0,146,125,0,1502,791,0,8.31671
457007,290799,149,214055,152033,128,46,60,0,1.00465,106,166,0,133,73,0,136,81,0,725,497,0,8.32919
340268,193392,134,226146,164433,126,129,91,0,2.00484,67,135,0,15,58,0,-16,61,0,93,75,0,8.33023
216350,144922,137,125314,87681,127,3666,1938,47,3.00502,346,247,0,-18,59,0,152,80,0,929,672,0,8.33335
272021,181161,120,141180,95177,118,2327,1179,18,2.00557,207,302,0,-52,88,0,198,106,0,1087,740,0,8.33751
234065,147095,136,83042,55136,114,8917,5657,60,0.00593174,404,360,0,17,55,0,310,186,0,2502,1631,30,8.33856
390446,264795,129,140777,94805,123,962,708,0,0.0066618,-10,77,0,-23,95,0,16,54,0,113,127,0,8.35936
201989,100619,132,147110,69041,133,292,131,0,3.00721,21,180,0,22,63,0,-123,53,0,78,62,0,8.36456
461447,250588,149,258617,157149,133,457,208,0,2.00776,176,133,0,-147,48,0,18,63,0,371,259,0,8.38016
255207,181540,117,157156,131582,110,251,224,0,2.00922,103,221,0,-156,15,0,74,103,0,1167,804,0,8.4124
307112,202634,126,196367,142756,129,953,587,0,0.0103121,127,95,0,48,83,0,27,60,0,-90,28,0,8.42801
338522,213083,130,148700,92076,126,6243,3047,61,1.01049,255,303,0,85,116,0,184,173,0,1364,890,0,8.42801
509371,289716,155,199507,124338,134,17,96,0,1.01341,257,322,0,-85,64,0,-36,65,0,444,249,0,8.47481
290566,224539,113,174759,132917,123,1856,1330,21,0.0139624,240,226,0,-9,52,0,153,80,0,487,392,0,8.48209
163408,128956,122,164041,129785,109,2084,1533,25,3.01451,276,199,0,54,105,0,66,84,0,117,111,0,8.48521
294399,180357,135,155975,79079,138,287,126,0,0.0154225,132,125,0,-34,51,0,52,70,0,321,178,0,8.51017
471799,252247,147,298378,192272,136,8445,4805,63,0.0161526,854,782,0,155,84,0,608,344,0,3869,2443,45,8.51121
249165,177849,136,105728,68826,121,1537,854,0,1.01634,180,222,0,118,111,0,94,151,0,760,503,0,8.51121
527998,279245,141,229619,142584,134,495,314,0,0.0168826,787,551,0,149,179,0,273,263,0,2403,1665,29,8.52369
248288,189278,116,72647,56842,112,729,496,0,2.01725,121,160,0,167,119,0,128,123,0,808,647,0,8.53306
174583,98044,139,132596,78523,142,2297,1246,24,0.0176127,220,165,0,-107,25,0,130,108,0,791,585,0,8.54762
277194,219147,113,127844,103376,111,2264,1492,31,3.01889,330,350,0,161,89,0,284,196,0,1692,1406,22,8.56738
372316,255121,128,183365,112003,126,2262,1313,27,2.01944,319,300,0,126,87,0,169,81,0,1120,725,0,8.58506
381041,255620,145,171536,109555,145,2722,1626,34,3.01962,294,235,0,138,65,0,137,118,0,1161,769,0,8.58506
261485,170035,127,155098,100695,129,4481,2391,52,0.0198029,353,296,0,-20,49,0,78,104,0,1101,780,0,8.5861
451513,297961,142,284811,202160,135,513,278,0,1.01999,277,376,0,-52,83,0,25,144,0,1158,1013,3,8.59026
416737,226341,139,309621,217204,139,2685,1330,36,0.021263,449,366,0,94,92,0,321,139,0,1722,1053,11,8.61835
321594,221449,141,166272,105974,141,2381,1348,28,3.02181,333,240,0,-86,75,0,153,199,0,1333,971,0,8.62043
224620,167037,119,96846,70280,114,902,565,0,0.0219931,88,131,0,8,64,0,155,149,0,674,494,0,8.62146
283706,178293,136,120493,83762,142,2867,1942,30,3.02254,580,569,0,133,165,0,274,237,0,2541,1761,31,8.63187
162395,93412,120,150330,91543,118,115,129,0,0.0227231,529,356,0,93,137,0,78,101,0,-81,83,0,8.63291
348707,226949,142,172190,108235,126,1312,661,0,3.02327,164,164,0,102,104,0,70,86,0,760,523,0,8.63603
235126,176092,134,109568,78258,115,4814,3173,47,0.0234532,187,189,0,-2,100,0,115,142,0,1013,815,0,8.63707
295832,214718,129,274210,188123,118,890,570,0,2.02382,272,215,0,139,102,0,144,99,0,1093,864,0,8.63811
337288,229172,139,192677,125502,126,2193,1290,27,0.0241832,348,334,0,110,111,0,90,115,0,1335,866,0,8.63915
351626,245751,134,121434,78638,120,779,407,0,1.0251,50,109,0,61,100,0,133,81,0,499,257,0,8.65163
372729,231134,135,138174,83157,127,2131,1577,21,1.02583,99,152,0,62,95,0,167,108,0,589,362,0,8.66203
239921,184112,115,113483,93466,113,6555,4419,51,1.02656,127,190,0,94,75,0,33,50,0,332,279,0,8.67867
278842,196477,115,113495,79443,114,3786,2228,44,0.0271035,203,207,0,116,118,0,170,96,0,826,654,0,8.69219
445507,271437,130,150262,81623,135,3914,1872,50,2.02893,294,323,0,112,95,0,173,113,0,1266,799,0,8.74108
434749,244803,134,336047,224150,130,437,206,0,3.02911,741,702,0,45,57,0,513,316,0,3895,2365,45,8.74628
276362,205957,118,142086,107660,119,1043,643,0,3.02984,25,101,0,36,87,0,62,82,0,538,516,0,8.75564
266117,178110,125,127370,94140,119,399,155,0,0.0300237,92,137,0,96,67,0,99,61,0,387,214,0,8.75668
137451,99587,126,140324,104189,126,1631,805,0,2.03258,414,321,0,140,125,0,33,61,0,262,122,0,8.79932
137108,116180,103,138672,111924,108,367,367,0,0.033674,286,287,0,48,70,0,-76,34,0,11,49,0,8.81597
155053,132837,122,100865,86585,107,33,112,0,0.0344041,379,440,0,7,66,0,-69,31,0,121,144,0,8.81909
465086,260459,142,312573,171022,154,2101,1068,13,1.03459,316,246,0,-3,75,0,148,73,0,723,487,0,8.82221
153549,119095,105,118913,77376,113,794,416,0,3.03495,73,80,0,-80,77,0,-5,52,0,46,138,0,8.82845
418305,268504,135,174393,105596,130,2237,1019,9,1.03605,244,261,0,57,110,0,158,155,0,1429,896,0,8.83885
359903,236848,128,163092,105380,126,482,264,0,1.03678,117,187,0,40,82,0,-1,40,0,54,48,0,8.86693
199215,137382,119,111287,70054,114,226,247,0,0.0373243,85,132,0,75,91,0,-30,60,0,257,191,0,8.87629
541271,280129,163,298187,140571,163,5941,2995,53,2.03842,300,204,0,241,157,0,324,111,0,1456,648,0,8.89917
256113,192996,112,149856,112616,112,1119,597,0,3.0386,107,175,0,23,84,0,140,84,0,460,337,0,8.90021
293053,199660,124,136919,95464,124,2622,1651,32,3.03933,106,134,0,28,90,0,24,50,0,650,462,0,8.91582
314154,220650,122,98193,67470,119,1358,898,0,1.0397,86,180,0,1,42,0,143,104,0,619,467,0,8.9179
325206,228390,130,87750,61665,115,1305,781,0,2.04061,4,226,0,-38,65,0,-76,56,0,448,399,0,8.93246
356876,245439,129,183122,113488,130,3092,1528,43,0.0417047,208,159,0,-104,48,0,71,105,0,536,440,0,8.97094
246244,180433,113,87292,68994,111,50,114,0,1.04262,60,79,0,-23,56,0,11,81,0,104,100,0,8.9855
166224,132139,96,84098,65790,90,590,493,0,1.04335,-53,66,0,110,76,0,85,99,0,52,119,0,8.99382
194045,153624,118,66834,52152,107,819,565,0,2.04426,87,159,0,36,77,0,-6,94,0,525,435,0,8.99798
156505,123533,121,261132,168228,126,543,386,0,1.04481,299,187,0,88,144,0,-34,56,0,107,105,0,9.01047
331646,214634,131,143624,91774,129,3124,1692,41,0.0460851,432,254,0,10,80,0,275,128,0,1265,911,0,9.05519
374631,261103,126,120534,76714,123,6208,3698,57,2.04791,-8,103,0,-102,68,0,-56,82,0,48,59,0,9.08535
509435,255150,160,233367,118083,139,9807,5142,71,3.04809,389,301,0,2,87,0,299,248,0,2126,1217,24,9.08535
392415,223951,135,216276,115391,134,8786,3938,77,3.04882,384,336,0,81,84,0,203,152,0,1624,1034,10,9.10304
230648,156643,130,108359,72272,119,2814,1490,39,1.04919,148,160,0,-74,121,0,46,91,0,648,457,0,9.10408
237965,159412,137,171942,110232,124,4677,2921,49,3.05174,213,292,0,104,98,0,195,110,0,1301,874,0,9.1436
297927,173454,142,135237,84452,130,3608,2113,44,0.0519255,208,270,0,43,80,0,140,122,0,1144,676,0,9.14672
370287,225476,149,196871,122297,128,4324,2590,49,2.05229,245,306,0,68,75,0,240,229,0,1378,953,0,9.14984
183642,100765,136,243764,149528,123,525,357,0,2.05302,99,165,0,-27,71,0,76,82,0,114,76,0,9.18104
489417,252083,166,470704,162824,166,6532,2736,75,3.0532,321,261,0,230,113,0,163,159,0,944,546,0,9.18416
